month,channel,is_complete_month,cost,leads,first_order_orders,first_order_users_proxy,first_order_revenue,first_order_formal_revenue,first_order_net_revenue,first_order_refund_revenue,repeat_leads,repeat_leads_90d,cac,cac_rate,first_order_conversion_rate,channel_roi,repeat_lead_rate,repeat_lead_rate_90d
2025-08,热门好课,True,0.00000000,5775,136,136,269314.50000000,270237.00000000,269237.00000000,1000.00000000,659,430,0.00000000,0.00000000,0.02354978,,0.11411255,0.07445887
2025-08,爱奇艺,True,114291.51000000,1592,34,34,65896.00000000,65584.00000000,65584.00000000,0.00000000,20,1,3361.51500000,1.74267367,0.02135678,0.57656076,0.01256281,0.00062814
2025-08,爱运动的莎儿-DSP-短视频,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-08,王国星-SP-短直视频,True,0.00000000,201,0,0,0.00000000,0.00000000,0.00000000,0.00000000,3,0,,,0.00000000,,0.01492537,0.00000000
2025-08,琦亿-太极粉-DY-短直视频,True,0.00000000,19,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-08,瑜伽8短视频新,True,185.32000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,0.00000000,0.00000000,0.00000000
2025-08,瑜伽与冥想-短视频,True,250.20000000,2,0,0,0.00000000,0.00000000,0.00000000,0.00000000,1,0,,,0.00000000,0.00000000,0.50000000,0.00000000
2025-08,瑜伽与普拉提-代播,True,185.32000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,1,0,,,0.00000000,0.00000000,1.00000000,0.00000000
2025-08,瑜伽与普拉提-直播,True,579.15000000,4,0,0,0.00000000,0.00000000,0.00000000,0.00000000,1,0,,,0.00000000,0.00000000,0.25000000,0.00000000
2025-08,瑜伽书,True,1169.85000000,10,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,0.00000000,0.00000000,0.00000000
2025-08,电商品2,True,197.82000000,4,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,0.00000000,0.00000000,0.00000000
2025-08,电商品6,True,0.00000000,2,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-08,电商瑜伽1-包裹卡,True,321129.21000000,3220,53,53,92025.00000000,94445.00000000,92025.00000000,2420.00000000,1131,395,6059.04169811,3.48958663,0.01645963,0.28656689,0.35124224,0.12267081
2025-08,电商瑜伽1-直播,True,377975.70000000,2635,77,77,134444.27000000,137838.00000000,134444.27000000,3393.73000000,814,110,4908.77532468,2.81139315,0.02922201,0.35569554,0.30891841,0.04174573
2025-08,电商组合1-抖音直播,True,389.18000000,2,1,1,1880.00000000,1880.00000000,1880.00000000,0.00000000,2,0,389.18000000,0.20701064,0.50000000,4.83066961,1.00000000,0.00000000
2025-08,百度,True,7667275.51000000,53924,2658,2658,5100991.54000000,5097157.00000000,5027740.49000000,69416.51000000,858,170,2884.60327690,1.52499428,0.04929160,0.66529389,0.01591128,0.00315259
2025-08,百度-免费,True,0.70000000,7,0,0,0.00000000,0.00000000,0.00000000,0.00000000,5,5,,,0.00000000,0.00000000,0.71428571,0.71428571
2025-08,百度电商,True,0.00000000,45,3,3,6640.00000000,7140.00000000,6640.00000000,500.00000000,21,5,0.00000000,0.00000000,0.06666667,,0.46666667,0.11111111
2025-08,百度直播,True,72115.95000000,657,11,11,17680.00000000,17680.00000000,17680.00000000,0.00000000,4,0,6555.99545455,4.07895645,0.01674277,0.24516074,0.00608828,0.00000000
2025-08,真祺-sp-短直视频,True,73295.85000000,410,41,41,81456.00000000,81456.00000000,81456.00000000,0.00000000,30,23,1787.70365854,0.89982138,0.10000000,1.11133168,0.07317073,0.05609756
2025-08,知乎,True,0.00000000,5,0,0,5.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-08,私域-腾讯加粉,True,0.00000000,53,0,0,0.00000000,0.00000000,0.00000000,0.00000000,3,1,,,0.00000000,,0.05660377,0.01886792
2025-08,私域复购,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,1,1,,,0.00000000,,1.00000000,1.00000000
2025-08,穿山甲,True,419879.83000000,3709,100,100,195327.50000000,193235.00000000,190432.50000000,2802.50000000,55,6,4198.79830000,2.20487485,0.02696145,0.46519858,0.01482879,0.00161769
2025-08,美丽课堂-SP-短直视频,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-08,耀火网络-DY-短直视频,True,7824.60000000,253,6,6,10480.00000000,10480.00000000,10480.00000000,0.00000000,3,0,1304.10000000,0.74662214,0.02371542,1.33936559,0.01185771,0.00000000
2025-08,联合公众号,True,87852.68000000,629,16,16,29492.00000000,28864.00000000,28864.00000000,0.00000000,13,0,5490.79250000,3.04367655,0.02543720,0.33569835,0.02066773,0.00000000
2025-08,联合小程序,True,719.61000000,4,0,0,39.60000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,0.05502981,0.00000000,0.00000000
2025-08,联合小红书,True,1668.77000000,6,1,1,1880.00000000,1880.00000000,1880.00000000,0.00000000,0,0,1668.77000000,0.88764362,0.16666667,1.12657826,0.00000000,0.00000000
2025-08,联合微信,True,58145.63000000,271,12,12,25818.00000000,24622.00000000,24622.00000000,0.00000000,13,1,4845.46916667,2.36153156,0.04428044,0.44402305,0.04797048,0.00369004
2025-08,联合百度,True,5949.22000000,36,2,2,3015.00000000,2979.00000000,2979.00000000,0.00000000,0,0,2974.61000000,1.99705270,0.05555556,0.50678913,0.00000000,0.00000000
2025-08,联合视频号,True,301207.24000000,1469,49,49,94578.00000000,87892.00000000,85782.00000000,2110.00000000,160,5,6147.08653061,3.51131053,0.03335602,0.31399644,0.10891763,0.00340368
2025-08,联合视频号-人工,True,13440.02000000,78,0,0,468.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,0.03482138,0.00000000,0.00000000
2025-08,腾讯搜索,True,89.46000000,3,0,0,18.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,0.20120724,0.00000000,0.00000000
2025-08,萍乡蓝江-G-视频号,True,9283.15000000,37,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,0.00000000,0.00000000,0.00000000
2025-08,董文立老师-DY-短直视频,True,29938.89000000,277,14,14,32320.00000000,32320.00000000,32320.00000000,0.00000000,20,1,2138.49214286,0.92632704,0.05054152,1.07953234,0.07220217,0.00361011
2025-08,葱姜蒜-sy-其他异业,True,2219.88000000,47,1,1,2380.00000000,2380.00000000,2380.00000000,0.00000000,0,0,2219.88000000,0.93272269,0.02127660,1.07213003,0.00000000,0.00000000
2025-08,蜂助手-APP-其他异业,True,0.00000000,5,0,0,0.00000000,0.00000000,0.00000000,0.00000000,1,1,,,0.00000000,,0.20000000,0.20000000
2025-08,视频号,True,25370740.57000000,138096,7642,7642,15363199.51000000,14852243.30000000,14689151.51000000,163091.79000000,19038,808,3319.90847553,1.72717536,0.05533832,0.60554793,0.13786062,0.00585100
2025-08,视频号直播,True,468658.54000000,3223,163,163,287930.06000000,289095.15000000,287780.06000000,1315.09000000,744,110,2875.20576687,1.62853027,0.05057400,0.61437067,0.23084083,0.03412969
2025-08,许林看星星-DSP-短视频,True,0.00000000,2,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-08,达人种草-H-小红书蒲公英,True,4400.79000000,5,0,0,0.00000000,0.00000000,0.00000000,0.00000000,1,0,,,0.00000000,0.00000000,0.20000000,0.00000000
2025-08,达启源-SY-私域社群,True,41.51000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,0.00000000,0.00000000,0.00000000
2025-08,遂昌-DY-短直视频,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-08,重庆唱歌直播机构达人-DY-短直视频,True,63066.50000000,1744,20,20,38800.00000000,38800.00000000,38800.00000000,0.00000000,6,1,3153.32500000,1.62542526,0.01146789,0.61522361,0.00344037,0.00057339
2025-08,长沙昕娱-DY-短直视频,True,13228.47000000,508,7,7,14660.00000000,14660.00000000,14660.00000000,0.00000000,1,0,1889.78142857,0.90235130,0.01377953,1.10821584,0.00196850,0.00000000
2025-08,长沙瑷珲-SP-短直视频,True,0.00000000,89,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-08,音画-APP-垂直应用,True,2030.00000000,81,7,7,15737.60000000,15260.00000000,15260.00000000,0.00000000,0,0,290.00000000,0.13302752,0.08641975,7.75251232,0.00000000,0.00000000
2025-08,魏W老师-DY-短直视频,True,0.00000000,1,1,1,2681.00000000,2680.00000000,2680.00000000,0.00000000,0,0,0.00000000,0.00000000,1.00000000,,0.00000000,0.00000000
2025-08,鹿邑-摄影粉-DY-直播,True,318615.45000000,9905,139,139,280227.47000000,282271.00000000,280223.87000000,2047.13000000,21,0,2292.19748201,1.13700325,0.01403332,0.87951626,0.00212014,0.00000000
2025-08,龙际-SP-短直视频,True,2180.00000000,8,1,1,2180.00000000,2180.00000000,2180.00000000,0.00000000,0,0,2180.00000000,1.00000000,0.12500000,1.00000000,0.00000000,0.00000000
2025-09,-,True,0.00000000,41,0,0,0.03000000,0.00000000,0.00000000,0.00000000,16,14,,,0.00000000,,0.39024390,0.34146341
2025-09,360,True,152500.65000000,1975,53,53,105850.00000000,105807.00000000,105807.00000000,0.00000000,31,4,2877.37075472,1.44130965,0.02683544,0.69409540,0.01569620,0.00202532
2025-09,CX老师-SY-其他异业,True,0.00000000,7,1,1,2207.30000000,2180.00000000,2180.00000000,0.00000000,0,0,0.00000000,0.00000000,0.14285714,,0.00000000,0.00000000
2025-09,CZ-G-公众号,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,Facebook,True,71510.37000000,423,1,1,2880.00000000,2880.00000000,2880.00000000,0.00000000,0,0,71510.37000000,24.82998958,0.00236407,0.04027388,0.00000000,0.00000000
2025-09,GDT,True,8549835.46000000,45145,2697,2697,5504765.07000000,5432057.00000000,5378150.37000000,53906.63000000,3139,34,3170.12809047,1.58973529,0.05974084,0.64384456,0.06953151,0.00075313
2025-09,HW-聚力,True,277.61000000,3,1,1,1883.00000000,2880.00000000,1880.00000000,1000.00000000,0,0,277.61000000,0.14766489,0.33333333,6.78289687,0.00000000,0.00000000
2025-09,LZF老师-SY-其他异业,True,2751.37000000,106,4,4,7520.00000000,7520.00000000,7520.00000000,0.00000000,0,0,687.84250000,0.36587367,0.03773585,2.73318383,0.00000000,0.00000000
2025-09,NG快鸟-XCX-垂直应用,True,23380.38000000,3058,6,6,12080.00000000,12080.00000000,12080.00000000,0.00000000,496,13,3896.73000000,1.93546192,0.00196207,0.51667253,0.16219751,0.00425114
2025-09,PQ-P-垂直应用,True,1725908.10000000,115132,756,756,1402721.15000000,1427228.00000000,1402473.15000000,24754.85000000,14653,477,2282.94722222,1.23061757,0.00656638,0.81274382,0.12727131,0.00414307
2025-09,PQ卡锐-P-垂直应用,True,51824.98000000,3247,15,15,24936.00000000,28200.00000000,24936.00000000,3264.00000000,15,0,3454.99866667,2.07831970,0.00461965,0.48115793,0.00461965,0.00000000
2025-09,PQ龙特星-P-垂直应用,True,258190.98000000,14948,106,106,196313.00000000,196973.00000000,196313.00000000,660.00000000,283,10,2435.76396226,1.31520062,0.00709125,0.76034027,0.01893230,0.00066899
2025-09,PQ龙特星辰-P-垂直应用,True,23268.84000000,1536,6,6,10704.00000000,10704.00000000,10704.00000000,0.00000000,50,7,3878.14000000,2.17384529,0.00390625,0.46001434,0.03255208,0.00455729
2025-09,WB-武汉优嘉,True,46172.01000000,265,14,14,34181.00000000,33920.00000000,33920.00000000,0.00000000,8,0,3298.00071429,1.36120313,0.05283019,0.74029699,0.03018868,0.00000000
2025-09,XM-亚德,True,56232.71000000,621,22,22,42160.00000000,42160.00000000,42160.00000000,0.00000000,18,1,2556.03227273,1.33379293,0.03542673,0.74974157,0.02898551,0.00161031
2025-09,ZH-武汉飓风,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,ip视频号,True,0.00000000,30,0,0,0.00000000,0.00000000,0.00000000,0.00000000,4,4,,,0.00000000,,0.13333333,0.13333333
2025-09,vivo,True,41662.21000000,361,15,15,23368.51000000,24946.00000000,23038.50000000,1907.50000000,13,6,2777.48066667,1.80837338,0.04155125,0.56090423,0.03601108,0.01662050
2025-09,一杯星光-dy-短直视频,True,0.00000000,2,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,三金手机摄影教学-sp-短直视频,True,19775.07000000,189,13,13,23559.00000000,23559.00000000,23559.00000000,0.00000000,67,8,1521.15923077,0.83938495,0.06878307,1.19134850,0.35449735,0.04232804
2025-09,上海势居-DX-短信TMK,True,0.00000000,3,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,东升-摄影粉-DY-直播,True,37006.04000000,732,16,16,32380.00000000,32380.00000000,32380.00000000,0.00000000,1,0,2312.87750000,1.14286720,0.02185792,0.87499230,0.00136612,0.00000000
2025-09,东莞聚力-APP-垂直应用,True,51845.89000000,368,16,16,31282.00000000,29080.00000000,29080.00000000,0.00000000,2,0,3240.36812500,1.78287105,0.04347826,0.60336509,0.00543478,0.00000000
2025-09,乐推YK-APP-垂直应用,True,13469.89000000,113,4,4,9398.00000000,8720.00000000,8720.00000000,0.00000000,1,0,3367.47250000,1.54471216,0.03539823,0.69770429,0.00884956,0.00000000
2025-09,互动吧-G-公众号,True,20812.12000000,476,22,22,46003.40000000,45492.00000000,45492.00000000,0.00000000,1,0,946.00545455,0.45748967,0.04621849,2.21041393,0.00210084,0.00000000
2025-09,互选平台-G-公众号,True,0.00000000,3,2,2,4760.00000000,4760.00000000,4760.00000000,0.00000000,0,0,0.00000000,0.00000000,0.66666667,,0.00000000,0.00000000
2025-09,今日头条,True,8373993.96000000,57407,3187,3187,6152562.39000000,5976814.15000000,5929716.85000000,47097.30000000,6790,476,2627.54752432,1.41220807,0.05551588,0.73472257,0.11827826,0.00829167
2025-09,今日头条-免费,True,0.00000000,5,1,1,14000.00000000,14000.00000000,14000.00000000,0.00000000,5,5,0.00000000,0.00000000,0.20000000,,1.00000000,1.00000000
2025-09,优酷,True,0.00000000,7,0,0,0.01000000,0.00000000,0.00000000,0.00000000,5,5,,,0.00000000,,0.71428571,0.71428571
2025-09,优量汇,True,6114735.57000000,32099,1567,1567,3548827.07000000,3286533.30000000,3247579.07000000,38954.23000000,1291,69,3902.19245054,1.88285964,0.04881772,0.58037294,0.04021932,0.00214960
2025-09,余光教手机摄影-SP-短直视频,True,0.00000000,2,0,0,0.00000000,0.00000000,0.00000000,0.00000000,1,0,,,0.00000000,,0.50000000,0.00000000
2025-09,保定恩木-SP-短直视频,True,0.00000000,4,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,健识康养-SP-短直视频,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,元一-SP-短直视频,True,0.00000000,4,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,公众号,True,2087014.95000000,13094,708,708,1366003.10000000,1356556.00000000,1346166.50000000,10389.50000000,2245,43,2947.76122881,1.55033939,0.05407057,0.65452483,0.17145257,0.00328395
2025-09,凌峰-H-小红书,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,剧Y-G-公众号,True,1454.54000000,27,0,0,27.50000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,0.01890632,0.00000000,0.00000000
2025-09,北海-摄影粉-DY-直播,True,120397.62000000,3589,50,50,104381.40000000,105524.00000000,104373.00000000,1151.00000000,11,1,2407.95240000,1.15353224,0.01393146,0.86697229,0.00306492,0.00027863
2025-09,北海-直播粉-新-DY-短直视频,True,0.00000000,1,0,0,0.10000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,北海分部-dy-短直视频,True,0.00000000,1,0,0,1.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,千川平台直播,True,182.09000000,1,0,0,3.90000000,0.00000000,0.00000000,0.00000000,1,0,,,0.00000000,0.02141798,1.00000000,0.00000000
2025-09,千川直播,True,654543.04000000,4041,101,101,172533.76000000,175285.00000000,172533.76000000,2751.24000000,590,48,6480.62415842,3.79370994,0.02499381,0.26359422,0.14600346,0.01187825
2025-09,千川直播-获客,True,0.00000000,6,0,0,0.00000000,0.00000000,0.00000000,0.00000000,1,0,,,0.00000000,,0.16666667,0.00000000
2025-09,华一堂-SP-短直视频,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,华为-东莞聚力,True,4013.67000000,52,2,2,4143.00000000,4142.00000000,4142.00000000,0.00000000,1,1,2006.83500000,0.96901738,0.03846154,1.03222238,0.01923077,0.01923077
2025-09,华为亚德,True,456285.75000000,4648,176,176,343841.94000000,349022.00000000,341975.14000000,7046.86000000,216,65,2592.53267045,1.33426585,0.03786575,0.75356712,0.04647160,0.01398451
2025-09,南昌微动-G-公众号,True,149804.31000000,1281,46,46,104009.70000000,103342.00000000,103342.00000000,0.00000000,49,1,3256.61543478,1.44959755,0.03590945,0.69430379,0.03825137,0.00078064
2025-09,南昌高森-G-公众号,True,17300.54000000,105,6,6,10909.15000000,10909.15000000,10909.15000000,0.00000000,11,0,2883.42333333,1.58587424,0.05714286,0.63056702,0.10476190,0.00000000
2025-09,南昌高森-G-视频号,True,133353.70000000,1809,27,27,59496.49000000,59860.00000000,58918.49000000,941.51000000,3,0,4939.02592593,2.26335909,0.01492537,0.44615552,0.00165837,0.00000000
2025-09,南木-H-小红书,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,厦门好量-H-小红书,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,合肥哲礼-G-公众号,True,25460.65000000,348,12,12,24779.00000000,24779.00000000,24779.00000000,0.00000000,80,9,2121.72083333,1.02750918,0.03448276,0.97322731,0.22988506,0.02586207
2025-09,合肥哲礼-G-视频号,True,13919.92000000,185,2,2,4260.00000000,4260.00000000,4260.00000000,0.00000000,1,0,6959.96000000,3.26758685,0.01081081,0.30603624,0.00540541,0.00000000
2025-09,向日葵妈妈-XCX-垂直应用,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,品牌活动,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,喜马拉雅,True,119447.71000000,1289,49,49,92290.00000000,94320.00000000,92290.00000000,2030.00000000,37,11,2437.70836735,1.29426493,0.03801396,0.77263934,0.02870442,0.00853375
2025-09,喜鹊-XCX-垂直应用,True,159237.89000000,11671,57,57,107588.38000000,109133.00000000,107588.38000000,1544.62000000,29,6,2793.64719298,1.48006588,0.00488390,0.67564560,0.00248479,0.00051409
2025-09,增量组,True,0.00000000,132,0,0,0.00000000,0.00000000,0.00000000,0.00000000,2,0,,,0.00000000,,0.01515152,0.00000000
2025-09,太极音箱-包裹卡,True,27.53000000,2,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,0.00000000,0.00000000,0.00000000
2025-09,子齐老师教唱歌-dy-短直视频,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,存量MVP,True,96.20000000,9,2,2,4158.10000000,3760.00000000,3760.00000000,0.00000000,1,1,48.10000000,0.02558511,0.22222222,43.22349272,0.11111111,0.11111111
2025-09,安徽汇旻-G-公众号,True,2620.00000000,4,0,0,0.00000000,0.00000000,0.00000000,0.00000000,1,0,,,0.00000000,0.00000000,0.25000000,0.00000000
2025-09,安徽煜旻-G-公众号,True,107423.44000000,943,22,22,45622.85000000,47229.15000000,45478.75000000,1750.40000000,82,0,4882.88363636,2.36205788,0.02332980,0.42470107,0.08695652,0.00000000
2025-09,安徽煜旻-G-视频号,True,34501.04000000,778,16,16,39264.00000000,40580.00000000,38656.00000000,1924.00000000,1,0,2156.31500000,0.89251449,0.02056555,1.13805265,0.00128535,0.00000000
2025-09,安徽煦展-G-公众号,True,0.00000000,2,0,0,2.20000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,寒冰-sp-短直视频,True,0.00000000,3,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,小刘手机摄影-dy-短直视频,True,0.00000000,1,0,0,0.10000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,小徐老师手机摄影-摄影粉-DY-直播,True,27161.25000000,664,13,13,28364.00000000,28364.00000000,28364.00000000,0.00000000,0,0,2089.32692308,0.95759590,0.01957831,1.04428184,0.00000000,0.00000000
2025-09,小文老师教音乐-sp-短直视频,True,0.00000000,12,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,小来早晚安-G-公众号,True,0.00000000,1,0,0,1.10000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,小程序,True,5670631.15000000,26845,1581,1581,3212665.87000000,3009137.10000000,2996976.07000000,12161.03000000,6345,165,3586.73697027,1.89211759,0.05889365,0.56654467,0.23635686,0.00614640
2025-09,小红书,True,5978464.88000000,31502,1721,1721,3639927.10000000,3665585.15000000,3626725.10000000,38860.05000000,351,29,3473.83200465,1.64844721,0.05463145,0.60883976,0.01114215,0.00092058
2025-09,小红书国外,True,7177.93000000,21,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,0.00000000,0.00000000,0.00000000
2025-09,小红书瑜伽,True,0.00000000,2,0,0,0.00000000,0.00000000,0.00000000,0.00000000,1,1,,,0.00000000,,0.50000000,0.50000000
2025-09,小红书直播,True,0.00000000,62,2,2,4360.00000000,4360.00000000,4360.00000000,0.00000000,2,0,0.00000000,0.00000000,0.03225806,,0.03225806,0.00000000
2025-09,巨牛传媒-SP-短直视频,True,0.00000000,4,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,巨量星图,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,巨量星图-DY-短直视频,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,广州开域-G-视频号,True,14484.40000000,153,1,1,2391.00000000,2380.00000000,2380.00000000,0.00000000,0,0,14484.40000000,6.08588235,0.00653595,0.16507415,0.00000000,0.00000000
2025-09,广州高途-SY-私域/社群,True,0.00000000,2,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,弹码,True,0.00000000,4,0,0,0.00000000,0.00000000,0.00000000,0.00000000,3,0,,,0.00000000,,0.75000000,0.00000000
2025-09,当红文化-SP-短直视频,True,0.00000000,21,1,1,1880.00000000,1880.00000000,1880.00000000,0.00000000,0,0,0.00000000,0.00000000,0.04761905,,0.00000000,0.00000000
2025-09,微信,True,8847982.84000000,43926,2871,2871,5807317.04000000,5683462.10000000,5629714.36000000,53747.74000000,5944,185,3081.84703588,1.57165751,0.06535992,0.65634361,0.13531849,0.00421163
2025-09,微博,True,333488.46000000,2183,78,78,161915.67000000,161750.00000000,159766.67000000,1983.33000000,63,9,4275.49307692,2.08734688,0.03573065,0.48552106,0.02885937,0.00412277
2025-09,快手,True,1626962.80000000,13802,483,483,879510.40000000,839300.00000000,826266.67000000,13033.33000000,1551,140,3368.45300207,1.96905292,0.03499493,0.54058421,0.11237502,0.01014346
2025-09,快手直播,True,5560.53000000,35,3,3,4495.50000000,4359.00000000,4359.00000000,0.00000000,7,3,1853.51000000,1.27564350,0.08571429,0.80846610,0.20000000,0.08571429
2025-09,快手私信,True,47306.60000000,263,12,12,25593.10000000,24579.00000000,24579.00000000,0.00000000,8,2,3942.21666667,1.92467554,0.04562738,0.54100485,0.03041825,0.00760456
2025-09,念念老师教唱谱-sp-短直视频,True,0.00000000,28,0,0,0.00000000,0.00000000,0.00000000,0.00000000,1,1,,,0.00000000,,0.03571429,0.03571429
2025-09,抖音,True,21446910.18000000,148488,7132,7132,14170628.69000000,13684508.65000000,13523642.24000000,160866.41000000,9464,651,3007.13827538,1.58588269,0.04803082,0.66073055,0.06373579,0.00438419
2025-09,抖音-免费,True,0.00000000,29,2,2,3960.00000000,3960.00000000,3960.00000000,0.00000000,1,1,0.00000000,0.00000000,0.06896552,,0.03448276,0.03448276
2025-09,抖音千川,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,抖音品专,True,0.00000000,31,1,1,2183.10000000,2180.00000000,2180.00000000,0.00000000,1,0,0.00000000,0.00000000,0.03225806,,0.03225806,0.00000000
2025-09,抖音品牌,True,95146.72000000,788,16,16,35218.00000000,30580.00000000,30580.00000000,0.00000000,8,3,5946.67000000,3.11140353,0.02030457,0.37014413,0.01015228,0.00380711
2025-09,抖音星图轻运动-DY-短直视频,True,104960.77000000,5074,32,32,60560.00000000,60560.00000000,60560.00000000,0.00000000,578,71,3280.02406250,1.73316991,0.00630666,0.57697747,0.11391407,0.01399291
2025-09,抖音星图达人-DY-短直视频,True,0.00000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,0,0,,,0.00000000,,0.00000000,0.00000000
2025-09,抖音直播,True,299780.62000000,1474,72,72,133424.40000000,129172.00000000,124634.40000000,4537.60000000,407,8,4163.61972222,2.40527992,0.04884668,0.44507347,0.27611940,0.00542741
2025-09,抖音购物车,True,454462.26000000,3080,165,165,333066.00000000,314628.00000000,314628.00000000,0.00000000,23,8,2754.31672727,1.44444315,0.05357143,0.73287934,0.00746753,0.00259740
2025-09,拉伸-直播,True,121.03000000,1,0,0,0.00000000,0.00000000,0.00000000,0.00000000,1,0,,,0.00000000,0.00000000,1.00000000,0.00000000
2025-09,拾Y-G-公众号,True,0.00000000,11,0,0,4.40000000,0.00000000,0.00000000,0.00000000,1,0,,,0.00000000,,0.09090909,0.00000000
2025-09,摄影存量,True,36084.73000000,333,16,16,37215.40000000,37197.00000000,37197.00000000,0.00000000,0,0,2255.29562500,0.97009786,0.04804805,1.03133375,0.00000000,0.00000000
2025-09,摄影师路白-DY-短直视频,True,10615.50000000,337,14,14,29830.00000000,29320.00000000,29320.00000000,0.00000000,15,1,758.25000000,0.36205662,0.04154303,2.81004192,0.04451039,0.00296736
